,KeggID,Description
342,dr:D00346,Isoniazid (JP18/USP/INN); Laniazid (TN)
343,dr:D00347,Isosorbide (JP18/USP/INN); Ismotic (TN); Isobide (TN)
344,dr:D00348,Isotretinoin (USP); Absorica (TN); Accutane (TN); Sotret (TN)
345,dr:D00349,Isradipine (USP/INN); Dynacirc (TN)
346,dr:D00350,Itraconazole (JP18/USP); Itrizole (TN); Sporanox (TN)
347,dr:D00351,Ketoconazole (JP18/USP); Nizoral (TN); Xolegel (TN)
348,dr:D00352,Lactulose (JP18/USP/INN); Cephulac (TN); Chronulac (TN)
349,dr:D00353,Lamivudine (JAN/USP/INN); Epivir (TN)
350,dr:D00354,Lamotrigine (JAN/USP/INN); Lamictal (TN)
351,dr:D00355,Lansoprazole (JP18/USP/INN); Prevacid (TN)
352,dr:D00356,Latanoprost (JAN/USP/INN); Xalatan (TN)
353,dr:D00357,Losartan potassium (JP18/USP); Cozaar (TN)
354,dr:D00358,Lidocaine (JP18/USP/INN); Dentipatch (TN); Xylocaine (TN)
355,dr:D00359,Lovastatin (USP/INN); MK-803; ML-530B; Mevacor (TN)
356,dr:D00360,Lindane (USP/INN); Kwell (TN)
357,dr:D00361,Liotrix (USP); Levothyroxine sodium and liothyronine sodium; Thyrolar (TN)
358,dr:D00362,Lisinopril (USP); Lisinopril hydrate (JP18); Lisinopril dihydrate; Prinivil (TN); Zestril (TN)
359,dr:D00363,Lomustine (USP/INN); Gleostine (TN)
360,dr:D00364,Loratadine (JAN/USP/INN); Claritin (TN)
361,dr:D00365,Lorazepam (JP18/USP/INN); Ativan (TN)
362,dr:D00366,Lypressin (USAN/INN); Diapid (TN)
363,dr:D00367,Mazindol (JAN/USP/INN); Sanorex (TN)
364,dr:D00368,Mebendazole (JAN/USP/INN); Vermox (TN)
365,dr:D00369,Melphalan (JP18/USP/INN); Alkeran (TN)
366,dr:D00370,Temazepam (USP/INN); Restoril (TN)
367,dr:D00371,Theophylline (JP18); Elixophyllin (TN); Quibron-t (TN); Theo-24 (TN); Theodur G (TN); Theolair (TN); Uniphyl (TN)
368,dr:D00372,Thiabendazole (USP); Tiabendazole (JAN/INN); Mintezol (TN)
369,dr:D00373,Thioridazine (USP/INN); Mellaril-S (TN)
370,dr:D00374,Thiothixene (USP); Tiotixene (JAN); Navane (TN)
371,dr:D00375,Mephenytoin (USP/INN); Mesantoin (TN)
372,dr:D00376,Meprobamate (JAN/USP/INN); Equanil (TN); Miltown (TN)
373,dr:D00377,Mesalamine (USP); Mesalazine (JP18/INN); Apriso (TN); Asacol (TN); Canasa (TN); Delzicol (TN); Lialda (TN); Mesalamine (TN); Pentasa (TN); Rowasa (TN); Sfrowasa (TN)
374,dr:D00378,Timolol (USAN); Timolol hemihydrate; Betimol (TN)
375,dr:D00379,Tolazamide (JAN/USP/INN); Tolinase (TN)
376,dr:D00380,Tolbutamide (JP18/USP/INN); Orinase (TN)
377,dr:D00381,Tolnaftate (JP18/USP/INN); Separin (TN); Tinactin (TN)
378,dr:D00382,Torsemide (USP); Torasemide (JAN/INN); Demadex (TN); Luprac (TN)
379,dr:D00383,Trandolapril (JAN/USP/INN); Mavik (TN)
380,dr:D00384,Triacetin (USP/INN); Enzactin (TN)
381,dr:D00385,Triamcinolone (JP18/USP/INN); Aristocort (TN); Kenacort (TN)
382,dr:D00386,Triamterene (JP18/USP/INN); Dyrenium (TN)
383,dr:D00387,Triazolam (JP18/USP/INN); Halcion (TN)
384,dr:D00388,Triclofos sodium (JP18/USAN); Tricloryl (TN)
385,dr:D00389,Metandienone (INN); Methandrostenolone; Dianabol (TN)
386,dr:D00390,Triflupromazine (USP/INN); Vesprin (TN)
387,dr:D00391,Trifluridine (JAN/USP/INN); Viroptic (TN)
388,dr:D00392,Trimethadione (JP18/INN); Tridione (TN)
389,dr:D00393,Methenamine (USP/INN); Hexamine (JAN); Hexamine (TN)
390,dr:D00394,Trimipramine (USAN/INN)
391,dr:D00395,Troglitazone (JAN/USAN/INN); Rezulin (TN)
392,dr:D00396,Tromethamine (USP); Trometamol (JAN/INN); THAM (TN)
393,dr:D00397,Tropicamide (JP18/USP/INN); Mydriacyl (TN)
394,dr:D00398,Valacyclovir hydrochloride (USP); Valaciclovir hydrochloride (JP18); Valtrex (TN)
395,dr:D00399,Valproic acid (USP); Depakene (TN)
396,dr:D00400,Valsartan (JP18/USP/INN); Diovan (TN)
397,dr:D00401,Methimazole (USP); Thiamazole (JP18/INN); Tapazole (TN)
398,dr:D00402,Methocarbamol (JAN/USP/INN); Delaxin (TN); Robaxin (TN)
399,dr:D00403,Methotrimeprazine (USP); Levomepromazine (USAN/INN); Levoprome (TN)
400,dr:D00404,Methsuximide (USP); Mesuximide (INN); Celontin (TN)
401,dr:D00405,Methyldopa (USP); Methyldopa hydrate (JP18); Aldomet (TN)
402,dr:D00406,Vidarabine (USAN); Vidarabine monohydrate; Vira-A (TN)
403,dr:D00407,Methylprednisolone (JP18/USP/INN); Medrol (TN)
404,dr:D00408,Methyltestosterone (JP18/USP/INN); Android (TN); Testred (TN)
405,dr:D00409,Metronidazole (JP18/USP/INN); Flagyl (TN); Noritate (TN); Nuvessa (TN); Vandazole (TN)
406,dr:D00410,Metyrapone (JP18/USP/INN); Metopirone (TN)
407,dr:D00411,Zafirlukast (JAN/USAN/INN); Accolate (TN)
408,dr:D00412,Zalcitabine (JAN/USP/INN); Hivid (TN)
409,dr:D00413,Zidovudine (JP18/USP/INN); Azidothymidine; Retrovir (TN)
410,dr:D00414,Zileuton (USP/INN); Zyflo (TN)
411,dr:D00415,Zolmitriptan (JAN/USP/INN); Zomig (TN)
412,dr:D00416,Miconazole (JP18/USP/INN); Monistat (TN); Oravig (TN)
413,dr:D00417,Milrinone (JAN/USP/INN); Milrila (TN)
414,dr:D00418,Minoxidil (JAN/USP/INN); Loniten (TN); Riup (TN); Rogaine (TN)
415,dr:D00419,Misoprostol (JAN/USP/INN); Cytotec (TN)
416,dr:D00420,Mitotane (JAN/USP/INN); Lysodren (TN)
417,dr:D00421,Ramipril (USP/INN); Altace (TN)
418,dr:D00422,Ranitidine (USAN/INN); Ranitidine (TN)
419,dr:D00423,Ribavirin (JP18/USP/INN); Copegus (TN); Rebetol (TN); Ribasphere (TN); Virazole (TN)
420,dr:D00424,Rifabutin (JAN/USP/INN); Mycobutin (TN)
421,dr:D00425,Nabumetone (JP18/USP/INN); Relafen (TN)
422,dr:D00426,Risperidone (JP18/USP/INN); Risperdal (TN)
423,dr:D00427,Ritonavir (JAN/USP/INN); Norvir (TN)
424,dr:D00428,Salsalate (USP/INN); Sasapyrine (JAN); Disalcid (TN)
425,dr:D00429,Saquinavir (JAN/USP/INN); Fortovase (TN)
426,dr:D00430,Secobarbital (USP/INN); Seconal (TN)
427,dr:D00431,Metolazone (JAN/USP/INN); Zaroxolyn (TN)
428,dr:D00432,Nadolol (JP18/USP/INN); Corgard (TN)
429,dr:D00433,"Sulfadiazine, silver (USP); Sulfadiazine silver (JP18); Silvadene (TN)"
430,dr:D00434,Simvastatin (JP18/USP/INN); MK-733; Zocor (TN)
431,dr:D00435,Nevirapine (JAN/USP/INN); Viramune (TN)
432,dr:D00436,Niclosamide (USAN/INN); Niclocide (TN)
433,dr:D00437,Nifedipine (JP18/USP/INN); Adalat (TN); Afeditab CR (TN); Procardia (TN)
434,dr:D00438,Nimodipine (USP/INN); Nimotop (TN); Nymalize (TN)
435,dr:D00439,Nitrofurantoin (JAN/USP/INN); Furadantin (TN); Macrobid (TN)
436,dr:D00440,Nizatidine (JP18/USP/INN); Acinon (TN); Axid (TN)
437,dr:D00441,Octabenzone (USAN)
438,dr:D00442,Octreotide (USAN/INN)
439,dr:D00443,Spironolactone (JP18/USP/INN); Aldactone (TN)
440,dr:D00444,Stanozolol (JAN/USP/INN); Winstrol (TN)
441,dr:D00445,Stavudine (USAN/INN); Sanilvudine (JAN); Zerit (TN)
442,dr:D00446,Sucralfate (USP/INN); Sucralfate hydrate (JP18); Carafate (TN)
443,dr:D00447,Sulfamethoxazole (JP18/USP/INN); Gantanol (TN)
444,dr:D00448,Sulfasalazine (USP/INN); Salazosulfapyridine (JP18); Azulfidine (TN)
445,dr:D00449,Sulfinpyrazone (JAN/USP/INN); Anturane (TN)
446,dr:D00450,Sulfisoxazole (JP18/USP); Sulfafurazole (INN); Gantrisin (TN)
447,dr:D00451,Sumatriptan (JAN/USP/INN); Imigran (TN); Imitrex (TN)
448,dr:D00452,Suprofen (JAN/USP/INN); Profenal (TN)
449,dr:D00453,Ofloxacin (JP18/USP/INN); Floxin (TN)
450,dr:D00454,Olanzapine (JAN/USP/INN); Zyprexa (TN)
451,dr:D00455,Omeprazole (JP18/USP/INN); Prilosec (TN)
452,dr:D00456,Ondansetron (JAN/USP/INN); Zofran ODT (TN)
453,dr:D00457,Quazepam (JAN/USP/INN); Doral (TN)
454,dr:D00458,Quetiapine fumarate (JP18/USP); Seroquel (TN)
455,dr:D00459,Quinapril hydrochloride (JP18/USP); Accupril (TN)
456,dr:D00460,Oxamniquine (USAN/INN); Mansil (TN); Vansil (TN)
457,dr:D00461,Quinethazone (JAN/INN); Hydromox (TN)
458,dr:D00462,Oxandrolone (JAN/USP/INN); Oxandrin (TN)
459,dr:D00463,Oxaprozin (JP18/USP/INN); Daypro (TN)
460,dr:D00464,Oxazepam (JAN/USP/INN); Serax (TN)
461,dr:D00465,Oxybutynin (USAN/INN); Anturol (TN); Oxytrol (TN)
462,dr:D00466,Piperacillin sodium (JP18/USP); Pentcillin (TN); Pipracil (TN)
463,dr:D00467,Pipobroman (JAN/USAN/INN); Vercyte (TN)
464,dr:D00468,Plicamycin (USAN/INN); Mithracin (TN)
465,dr:D00469,Pralidoxime chloride (USP); Pralidoxime (INN); Protopam (TN)
466,dr:D00470,Prazepam (JP18/USAN/INN); Centrax (TN)
467,dr:D00471,Praziquantel (JAN/USP/INN); Biltricide (TN)
468,dr:D00472,Prednisolone (JP18/USP/INN); Delta-cortef (TN)
469,dr:D00473,Prednisone (USP); Prednisone monohydrate; Deltasone (TN); Meticorten (TN); Rayos (TN)
470,dr:D00474,Primidone (JP18/USP/INN); Mysoline (TN)
471,dr:D00475,Probenecid (JP18/USP/INN); Benemid (TN)
472,dr:D00476,Probucol (JP18/USP/INN); Lorelco (TN)
473,dr:D00477,Procainamide hydrochloride (JP18/USP); Procan SR (TN); Procanbid (TN); Pronestyl (TN)
474,dr:D00478,Procarbazine hydrochloride (JP18/USP); Matulane (TN)
475,dr:D00479,Prochlorperazine maleate (JP18/USP); Compazine (TN)
476,dr:D00480,Promethazine hydrochloride (JP18/USP); Phenergan (TN); Promethegan (TN)
477,dr:D00481,Propantheline bromide (JP18/USP/INN); Pro-banthine (TN)
478,dr:D00482,Propoxyphene hydrochloride (USAN); Dextropropoxyphene hydrochloride; Darvon (TN)
479,dr:D00483,Propranolol hydrochloride (JP18/USP); Inderal (TN); Innopran XL (TN)
480,dr:D00484,Protriptyline hydrochloride (USP); Vivactil (TN)
481,dr:D00485,Pseudoephedrine hydrochloride (USP); Sudafed (TN)
482,dr:D00486,Pyrantel pamoate (JP18/USP); Antiminth (TN)
483,dr:D00487,Pyridostigmine bromide (JP18/USP/INN); Mestinon (TN)
484,dr:D00488,Pyrimethamine (JAN/USP/INN); Daraprim (TN)
485,dr:D00489,Pyrvinium pamoate (JAN/USP); Povan (TN)
486,dr:D00490,Oxymetholone (JP18/USP/INN); Anadrol-50 (TN)
487,dr:D00491,Paclitaxel (JAN/USP/INN); Abraxane (TN); Taxol (TN)
488,dr:D00492,Pancuronium bromide (JP18/USP/INN); Pavulon (TN)
489,dr:D00493,Prochlorperazine (JAN/USP/INN); Compro (TN)
490,dr:D00494,Promethazine (JAN/INN)
491,dr:D00495,Paramethadione (INN); Paradione (TN)
492,dr:D00496,Penicillamine (JAN/USP/INN); Cuprimine (TN); Depen (TN)
493,dr:D00497,Penicillin V potassium (USP); Phenoxymethylpenicillin potassium (JAN); Veetids (TN)
494,dr:D00498,Pentazocine (JP18/USP/INN); Fortral (TN)
495,dr:D00499,Pentobarbital (USP/INN); Nembutal (TN)
496,dr:D00500,Pentobarbital sodium (JAN/USP); Nembutal sodium (TN)
497,dr:D00501,Pentoxifylline (JAN/USP/INN); Pentoxil (TN); Trental (TN)
498,dr:D00502,Pergolide mesylate (USP); Pergolide mesilate (JAN); Permax (TN)
499,dr:D00503,Perphenazine (JP18/USP/INN); Trilafon (TN)
500,dr:D00504,Phenacemide (JAN/INN); Phenurone (TN)
501,dr:D00505,Phenelzine sulfate (USP); Nardil (TN)
502,dr:D00506,Phenobarbital (JP18/USP/INN); Luminal (TN)
503,dr:D00507,Phenoxybenzamine hydrochloride (USP); Dibenzyline (TN)
504,dr:D00508,Phensuximide (USP/INN); Milontin (TN)
505,dr:D00509,Phentolamine mesylate (USP); Phentolamine mesilate (JAN/INN); Regitine (TN)
506,dr:D00510,Phenylbutazone (JP18/USP/INN); Azolid (TN)
507,dr:D00511,Phenylephrine hydrochloride (JP18/USP); Neo-synephrine (TN)
508,dr:D00512,Phenytoin (JP18/USP/INN); Dilantin (TN)
509,dr:D00513,Pindolol (JP18/USP/INN); Blocklin-L (TN); Carvisken (TN); Visken (TN)
510,dr:D00514,Dexmedetomidine (USAN/INN); Dexdor (TN); Precedex (TN)
511,dr:D00515,Nitroglycerin (JP18/USP); Glyceryl trinitrate; Minitran (TN); Nitro-bid (TN); Nitro-dur (TN); Nitromist (TN); Transderm-nitro (TN)
512,dr:D00516,Isosorbide dinitrate (JP18/USP/INN); Dilatrate-sr (TN); Isordil (TN)
513,dr:D00517,Amyl nitrite (JP18/USP); Aspiral (TN); Vaporole (TN)
514,dr:D00518,Dichlorphenamide (USP); Diclofenamide (JAN/INN); Daranide (TN); Keveyis (TN)
515,dr:D00519,Chlorothiazide (JAN/USP/INN); Diuril (TN)
516,dr:D00520,Dimenhydrinate (JP18/USP/INN); Dramamine (TN)
517,dr:D00521,Terfenadine (JAN/USAN/INN); Seldane (TN)
518,dr:D00522,Candesartan (USAN/INN)
519,dr:D00523,Irbesartan (JP18/USP/INN); Avapro (TN)
520,dr:D00524,Carbachol (JAN/USP/INN); Miostat (TN)
521,dr:D00525,Pilocarpine (JAN/USP); Ocusert pilo-20 (TN)
522,dr:D00526,Cromolyn sodium (USP); Sodium cromoglicate (JP18); Gastrocrom (TN); Intal (TN)
523,dr:D00527,Nedocromil sodium (USAN); Alocril (TN); Tilade (TN)
524,dr:D00528,Caffeine (USP); Anhydrous caffeine (JP18); Anhydrous caffeine (TN); Respia (TN)
525,dr:D00529,Montelukast sodium (JP18/USP); Singulair (TN)
526,dr:D00530,Zaleplon (JAN/USP/INN); Sonata (TN)
527,dr:D00531,Nitrazepam (JP18/USAN/INN); Benzalin (TN); Nitrazepam (TN)
528,dr:D00532,Glutethimide (JAN/INN); Doriden (TN)
529,dr:D00533,Oxcarbazepine (JAN/USP/INN); Oxtellar (TN); Trileptal (TN)
530,dr:D00534,Malathion (USP); Ovide (TN)
531,dr:D00535,Vigabatrin (JAN/USP/INN); Sabril (TN)
532,dr:D00536,Felbamate (USPINN); Felbatol (TN)
533,dr:D00537,Topiramate (JAN/USP/INN); Topamax (TN); Trokendi xr (TN)
534,dr:D00538,Zonisamide (JP18/USP/INN); Excegran (TN)
535,dr:D00539,Ethosuximide (JP18/USP/INN); Zarontin (TN)
536,dr:D00540,Glycopyrrolate (USP); Glycopyrronium bromide (JAN/INN); Cuvposa (TN); Robinul (TN); Seebri breezhaler (TN)
537,dr:D00541,Hycanthone (USAN/INN)
538,dr:D00542,Halothane (JP18/USP/INN); Fluothane (TN)
539,dr:D00543,Enflurane (JP18/USP/INN); Ethrane (TN)
540,dr:D00544,Methoxyflurane (USP/INN); Penthrane (TN)
541,dr:D00545,Isoflurane (JP18/USP/INN); Forane (TN)
542,dr:D00546,Desflurane (JAN/USP/INN); Suprane (TN)
543,dr:D00547,Sevoflurane (JP18/USAN/INN); Ultane (TN)
544,dr:D00548,Etomidate (USP/INN); Amidate (TN)
545,dr:D00549,Propofol (JAN/USP/INN); Diprivan (TN)
546,dr:D00550,Midazolam (JAN/USP/INN); Dormicum (TN); Buccolam (TN); Nayzilam (TN)
547,dr:D00551,Tetracaine (USP/INN); Amethocaine; Amethocaine (TN)
548,dr:D00552,Benzocaine (USP/INN); Ethyl aminobenzoate (JP18); Parathesin (TN)
549,dr:D00553,Prilocaine (USP/INN); Propitocaine (JAN)
550,dr:D00554,Ethinyl estradiol (USP); Ethinylestradiol (JP18/INN); Estinyl (TN)
551,dr:D00555,Amobarbital (JP18/INN); Isomytal (TN)
552,dr:D00556,Aminopyrine (JAN); Aminophenazone (INN)
553,dr:D00557,Methaqualone (JAN/USAN/INN)
554,dr:D00558,Carbidopa (USP); Carbidopa hydrate (JP18); Lodosyn (TN)
555,dr:D00559,Pramipexole dihydrochloride (USP); Pramipexole hydrochloride hydrate (JAN); Pramipexole dihydrochloride monohydrate; Mirapex (TN)
556,dr:D00560,Pimozide (JP18/USP/INN); Orap (TN)
557,dr:D00561,Sertindole (USAN/INN); SerLect (TN)
558,dr:D00562,Propylthiouracil (JP18/USP/INN); Propylthiouracil (TN)
559,dr:D00563,Mirtazapine (JAN/USP/INN); Remeron (TN); Reflex (TN)
560,dr:D00564,Warfarin sodium (USP); Coumadin (TN); Jantoven (TN)
561,dr:D00565,Fenofibrate (JP18/USP/INN); Antara (TN); Lipantil (TN); Lipofen (TN); Tricor (TN); Triglide (TN)
562,dr:D00566,Sodium salicylate (JP18/USP); Salsonin (TN)
563,dr:D00567,Celecoxib (JP18/USP/INN); Celebrex (TN); Onsenal (TN)
564,dr:D00568,Rofecoxib (JAN/USAN/INN); Vioxx (TN)
565,dr:D00569,Phenacetin (JAN/INN)
566,dr:D00570,Colchicine (JP18/USP); Colchicine (TN)
567,dr:D00571,Edetate calcium disodium anhydrous (USP); Calcium disodium versenate (TN)
568,dr:D00572,Succimer (USAN/INN); meso-Dimercaptosuccinic acid; Chemet (TN)
569,dr:D00573,Goserelin acetate (JAN/USP); Zoladex (TN)
570,dr:D00574,Aminoglutethimide (USP/INN); Cytadren (TN)
571,dr:D00575,Mestranol (JP18/USP/INN)
572,dr:D00576,Quinestrol (USAN/INN); Estrovis (TN)
573,dr:D00577,Diethylstilbestrol (USP/INN); Stilbestrol (TN)
574,dr:D00578,Voriconazole (JP18/USP/INN); Vfend (TN)
575,dr:D00579,Foscarnet sodium (USP/INN); Foscavir (TN)
576,dr:D00580,Sulfadoxine (JAN/USP/INN)
577,dr:D00581,Iodoquinol (USP); Diiodohydroxyquinoline (INN); Yodoxin (TN)
578,dr:D00582,Sodium stibogluconate (INN); Pentostam (TN)
579,dr:D00583,Thiotepa (JAN/USP/INN); Thioplex (TN); Tepadina (TN); Rethio (TN)
580,dr:D00584,Fluorouracil (JP18/USP/INN); 5-FU (TN); Adrucil (TN); Carac (TN); Fluoroplex (TN)
581,dr:D00585,Mifepristone (JAN/USAN/INN); Korlym (TN); Mifeprex (TN)
582,dr:D00586,Flutamide (JP18/USP/INN); Eulexin (TN)
583,dr:D00587,Sulfadiazine (JAN/USP/INN); Sulfapyrimidine; Sulfadiazine (TN)
584,dr:D00588,Levofloxacin (USP); Levofloxacin hydrate (JP18); Levofloxacin hemihydrate; Iquix (TN); Levaquin (TN); Quixin (TN)
585,dr:D00589,Gatifloxacin (USAN); Gatifloxacin hydrate (JP18); GFLX; Gatiflo (TN); Tequin (TN); Zymar (TN); Zymaxid (TN)
586,dr:D00590,Sparfloxacin (JAN/USAN/INN); Zagam (TN)
587,dr:D00591,Ethionamide (JP18/USP/INN); Trecator (TN)
588,dr:D00592,Dapsone (USP); Diaphenylsulfone (JAN); Aczone (TN)
589,dr:D00593,Glimepiride (JP18/USP/INN); Amaryl (TN)
590,dr:D00594,Repaglinide (JAN/USP/INN); Prandin (TN); Surepost (TN)
591,dr:D00595,Buformin (USAN/INN)
592,dr:D00596,Rosiglitazone maleate (JAN/USP); Avandia (TN)
593,dr:D00597,Acebutolol hydrochloride (JP18/USP); Sectral (TN)
594,dr:D00598,Betaxolol hydrochloride (JP18/USP); Betoptic (TN); Kerlone (TN)
595,dr:D00599,Carteolol hydrochloride (JP18/USP); Cartrol (TN); Ocupress (TN)
596,dr:D00600,Labetalol hydrochloride (JP18/USP); Normodyne (TN); Trandate (TN)
597,dr:D00601,Metoprolol tartrate (JP18/USP); Lopressor (TN)
598,dr:D00602,Penbutolol sulfate (JP18/USP); Levatol (TN)
599,dr:D00603,Timolol maleate (JP18/USP); Blocadren (TN); Istalol (TN); Timoptic (TN)
600,dr:D00604,Clonidine hydrochloride (JP18/USP); Catapres (TN)
601,dr:D00605,Guanabenz acetate (JP18/USP); Wytensin (TN)
602,dr:D00606,Guanfacine hydrochloride (JAN/USP); Intuniv (TN); Tenex (TN)
603,dr:D00607,Guanadrel sulfate (USAN); Hylorel (TN)
604,dr:D00608,Doxazosin mesylate (USP); Doxazosin mesilate (JP18); Cardura (TN)
605,dr:D00609,Prazosin hydrochloride (JP18/USP); Minipress (TN)
606,dr:D00610,Terazosin hydrochloride (USP); Terazosin hydrochloride hydrate (JAN); Hytrin (TN)
607,dr:D00611,Mecamylamine hydrochloride (USP); Inversine (TN)
608,dr:D00612,Trimetaphan camsilate (JAN/INN); Trimetaphan camsylate; Arfonad (TN)
609,dr:D00613,Fenoldopam mesylate (USP); Corlopam (TN)
610,dr:D00614,Sodium nitroprusside (USP); Sodium nitroprusside hydrate (JAN); Nitropress (TN)
611,dr:D00615,Amlodipine besylate (USP); Amlodipine besilate (JP18); Norvasc (TN)
612,dr:D00616,Diltiazem hydrochloride (JP18/USP); Cardizem (TN); Cartia XT (TN); Dilacor XR (TN); Dilt-CD (TN)
613,dr:D00617,Nicardipine hydrochloride (JP18/USAN); Cardene (TN)
614,dr:D00618,Nisoldipine (JAN/USAN/INN); Sular (TN)
615,dr:D00619,Verapamil hydrochloride (JP18/USP); Calan (TN); Covera-hs (TN); Vasolan (TN); Verelan (TN)
616,dr:D00620,Benazepril hydrochloride (JAN/USP); Lotensin (TN)
617,dr:D00621,Enalapril maleate (JP18/USP); Renivace (TN); Vasotec (TN)
618,dr:D00622,Fosinopril sodium (USP); Monopril (TN)
619,dr:D00623,Moexipril hydrochloride (USP); Univasc (TN)
620,dr:D00624,Perindopril erbumine (JAN/USP); Aceon (TN)
621,dr:D00625,Miglitol (JP18/USAN/INN); Glyset (TN)
622,dr:D00626,Candesartan cilexetil (JP18/USP); Atacand (TN)
623,dr:D00627,Telmisartan (JP18/USP/INN); Micardis (TN)
624,dr:D00628,Secalciferol (JAN/USAN/INN); Osteo D (TN)
625,dr:D00629,Nitrendipine (JP18/USAN/INN); Baypress (TN)
626,dr:D00630,Isosorbide mononitrate (JP18/USP/INN); Imdur (TN); Ismo (TN)
627,dr:D00631,Bepridil hydrochloride (USAN); Bepridil hydrochloride hydrate (JAN); Vascor (TN)
628,dr:D00632,Dobutamine hydrochloride (JP18/USP); Dobutrex (TN)
629,dr:D00633,Dopamine hydrochloride (JP18/USP); Actopamin (TN); Intropin (TN)
630,dr:D00634,Bisoprolol fumarate (JP18/USP); Zebeta (TN)
631,dr:D00635,Metoprolol succinate (USP); Toprol XL (TN)
632,dr:D00636,Amiodarone hydrochloride (JP18/USP); Ancaron (TN); Cordarone (TN); Nexterone (TN)
633,dr:D00637,Disopyramide phosphate (JAN/USP); Norpace (TN)
634,dr:D00638,Flecainide acetate (JP18/USP); Tambocor (TN)
635,dr:D00639,Mexiletine hydrochloride (JP18/USP); Mexitil (TN)
636,dr:D00640,Propafenone hydrochloride (JP18/USP); Rythmol (TN)
637,dr:D00641,Quinfamide (USAN/INN); Amenide (TN)
638,dr:D00642,Quinidine gluconate (USP); Quinaglute (TN)
639,dr:D00643,Quinidine polygalacturonate; Cardioquin (TN)
640,dr:D00644,Esmolol hydrochloride (JAN/USP); Brevibloc (TN)
641,dr:D00645,Bretylium tosylate (USP); Bretylium tosilate (INN); Bretylol (TN)
642,dr:D00646,Tolterodine (USAN/INN)
643,dr:D00647,Dofetilide (JAN/USP/INN); Tikosyn (TN)
644,dr:D00648,Ibutilide fumarate (USP); Corvert (TN)
645,dr:D00649,Amiloride hydrochloride (USP); Midamor (TN)
646,dr:D00650,Bendroflumethiazide (JAN/USP/INN); Naturetin (TN)
647,dr:D00651,Benzthiazide (JAN/INN); Exna (TN)
648,dr:D00652,Brinzolamide (JAN/USP/INN); Azopt (TN)
649,dr:D00653,Dorzolamide hydrochloride (JP18/USP); Trusopt (TN)
650,dr:D00654,Hydroflumethiazide (JAN/USP/INN); Saluron (TN)
651,dr:D00655,Methazolamide (JAN/USP/INN); Neptazane (TN)
652,dr:D00656,Methyclothiazide (JAN/USP/INN); Enduron (TN)
653,dr:D00657,Polythiazide (JAN/USAN/INN); Renese (TN)
654,dr:D00658,Trichlormethiazide (JP18/USP/INN); Naqua (TN)
655,dr:D00659,Azelastine hydrochloride (JP18/USP); Astelin (TN)
656,dr:D00660,Tazobactam (JP18/USP/INN)
657,dr:D00661,Cevimeline hydrochloride (USAN); Cevimeline hydrochloride hydrate (JAN); Evoxac (TN); Saligren (TN)
658,dr:D00662,Azatadine maleate (USP); Optimine (TN)
659,dr:D00663,Brompheniramine maleate (USP); Dimetane (TN)
660,dr:D00664,Cetirizine hydrochloride (JP18/USP); Zyrtec (TN)
661,dr:D00665,Chlorpheniramine maleate (JP18/USP); Chlor-trimeton (TN); Teldrin (TN)
662,dr:D00666,Clemastine fumarate (JP18/USP); Tavist (TN)
663,dr:D00667,Demecarium bromide (USP/INN); Humorsol (TN)
664,dr:D00668,Dexchlorpheniramine maleate (USP); d-Chlorpheniramine maleate (JP18); Mylaramine (TN); Polaramine (TN)
665,dr:D00669,Diphenhydramine hydrochloride (JP18/USP); Benadryl (TN)
666,dr:D00670,Donepezil hydrochloride (JP18/USP); Aricept (TN)
667,dr:D00671,Fexofenadine hydrochloride (JP18/USP); Allegra (TN)
668,dr:D00672,Hydroxyzine hydrochloride (JP18/USP); Hydroxyzine dihydrochloride; Atarax (TN); Vistaril (TN)
669,dr:D00673,Ranitidine hydrochloride (JP18/USP); Zantac (TN)
670,dr:D00674,Naratriptan hydrochloride (JAN/USP); Amerge (TN)
671,dr:D00675,Rizatriptan benzoate (JAN/USP); Maxalt (TN)
672,dr:D00676,Sumatriptan succinate (JAN/USP); Alsuma (TN); Imitrex (TN); Sumave dosepro (TN); Zecutity (TN)
673,dr:D00677,Granisetron hydrochloride (JAN/USP); Kytril (TN)
674,dr:D00678,Ondansetron hydrochloride hydrate (JAN/USP); Ondansetron hydrochloride; Zofran (TN)
675,dr:D00679,Ergotamine tartrate (JP18/USP); Ergomar (TN)
676,dr:D00680,Methylergonovine maleate (USP); Methylergometrine maleate (JP18); Methergine (TN)
677,dr:D00681,Methysergide maleate (USP); Sansert (TN)
678,dr:D00682,Carboprost tromethamine (USP); Hemabate (TN)
