,KeggID,DBLINKS
625,cpd:C17806,ChEMBL: CHEMBL1171452
626,cpd:C17806,PubChem: 163311828
627,cpd:C17807,ChEMBL: CHEMBL1171450
628,cpd:C17807,PubChem: 163311829
629,cpd:C17808,ChEBI: 81346
630,cpd:C17808,PubChem: 96024113
631,cpd:C17809,ChEBI: 81347
632,cpd:C17809,NIKKAJI: J2.308.622K
633,cpd:C17809,PubChem: 96024114
634,cpd:C17810,PubChem: 96024115
635,cpd:C17810,ChEBI: 81348
636,cpd:C17810,ChEMBL: CHEMBL290932
637,cpd:C17810,LIPIDMAPS: LMPK13040023
638,cpd:C17810,KNApSAcK: C00032090
639,cpd:C17810,NIKKAJI: J13.188A
640,cpd:C17810,CAS: 481-73-2
641,cpd:C17811,PubChem: 96024116
642,cpd:C17811,ChEBI: 81349
643,cpd:C17811,NIKKAJI: J269.595B
644,cpd:C17811,CAS: 35688-09-6
645,cpd:C17812,ChEBI: 81350
646,cpd:C17812,KNApSAcK: C00030637
647,cpd:C17812,NIKKAJI: J2.403.588C
648,cpd:C17812,PubChem: 96024117
649,cpd:C17813,ChEBI: 81351
650,cpd:C17813,PubChem: 103061380
651,cpd:C17814,PubChem: 96024118
652,cpd:C17814,ChEBI: 81352
653,cpd:C17814,ChEMBL: CHEMBL490308
654,cpd:C17814,KNApSAcK: C00007217
655,cpd:C17814,NIKKAJI: J305.298B
656,cpd:C17814,CAS: 58546-55-7
657,cpd:C17815,ChEBI: 177863
658,cpd:C17815,PubChem: 172232236
659,cpd:C17816,PubChem: 163311830
660,cpd:C17816,ChEMBL: CHEMBL2386340
661,cpd:C17816,KNApSAcK: C00000713
662,cpd:C17816,CAS: 60546-10-3
663,cpd:C17817,KNApSAcK: C00000714
664,cpd:C17817,PubChem: 163311831
665,cpd:C17818,KNApSAcK: C00047904
666,cpd:C17818,PubChem: 163311832
667,cpd:C17819,ChEMBL: CHEMBL515928
668,cpd:C17819,KNApSAcK: C00041562
669,cpd:C17819,PubChem: 163311833
670,cpd:C17820,ChEBI: 188660
671,cpd:C17820,ChEMBL: CHEMBL579261
672,cpd:C17820,PubChem: 163311834
673,cpd:C17821,PubChem: 96024119
674,cpd:C17821,ChEBI: 81353
675,cpd:C17821,KNApSAcK: C00042628
676,cpd:C17821,NIKKAJI: J391.784C
677,cpd:C17821,CAS: 5353-15-1
678,cpd:C17822,PubChem: 96024120
679,cpd:C17822,ChEBI: 81354
680,cpd:C17822,ChEMBL: CHEMBL156710
681,cpd:C17822,NIKKAJI: J32.101J
682,cpd:C17822,CAS: 6443-69-2
683,cpd:C17823,ChEBI: 81355
684,cpd:C17823,NIKKAJI: J534.830G
685,cpd:C17823,PubChem: 96024121
686,cpd:C17824,ChEBI: 81356
687,cpd:C17824,KNApSAcK: C00011050
688,cpd:C17824,NIKKAJI: J348.461K
689,cpd:C17824,PubChem: 96024122
690,cpd:C17825,ChEBI: 81357
691,cpd:C17825,NIKKAJI: J348.462I
692,cpd:C17825,PubChem: 96024123
693,cpd:C17826,ChEBI: 81358
694,cpd:C17826,ChEMBL: CHEMBL479650
695,cpd:C17826,KNApSAcK: C00035640
696,cpd:C17826,NIKKAJI: J445.265H
697,cpd:C17826,PubChem: 96024124
698,cpd:C17827,ChEBI: 81359
699,cpd:C17827,ChEMBL: CHEMBL3086846
700,cpd:C17827,LIPIDMAPS: LMFA08020325
701,cpd:C17827,KNApSAcK: C00039386
702,cpd:C17827,NIKKAJI: J674.645D
703,cpd:C17827,PubChem: 96024125
704,cpd:C17828,PubChem: 163311835
705,cpd:C17829,PubChem: 163311836
706,cpd:C17830,PubChem: 163311837
707,cpd:C17831,PubChem: 163311838
708,cpd:C17831,ChEBI: 177582
709,cpd:C17831,CAS: 55466-04-1
710,cpd:C17832,ChEBI: 177644
711,cpd:C17832,ChEMBL: CHEMBL3109480
712,cpd:C17832,KNApSAcK: C00044025
713,cpd:C17832,PubChem: 163311839
714,cpd:C17833,PubChem: 163311840
715,cpd:C17834,PubChem: 96024126
716,cpd:C17834,ChEBI: 81360
717,cpd:C17834,KNApSAcK: C00006268
718,cpd:C17834,NIKKAJI: J444.982G
719,cpd:C17834,CAS: 72063-39-9
720,cpd:C17835,PubChem: 163311841
721,cpd:C17835,ChEBI: 131838
722,cpd:C17835,ChEMBL: CHEMBL486415
723,cpd:C17835,LIPIDMAPS: LMPK12110972
724,cpd:C17835,KNApSAcK: C00006125
725,cpd:C17835,CAS: 6991-10-2
726,cpd:C17836,KNApSAcK: C00006335
727,cpd:C17836,PubChem: 163311842
728,cpd:C17837,KNApSAcK: C00006275
729,cpd:C17837,PubChem: 163311843
730,cpd:C17838,PubChem: 163311844
731,cpd:C17838,CAS: 492-52-4
732,cpd:C17839,ChEMBL: CHEMBL3792932
733,cpd:C17839,KNApSAcK: C00041207
734,cpd:C17839,PubChem: 163311845
735,cpd:C17840,PubChem: 96024127
736,cpd:C17840,ChEBI: 81361
737,cpd:C17840,ChEMBL: CHEMBL106509
738,cpd:C17840,PDB-CCD: GJK
739,cpd:C17840,NIKKAJI: J136.532K
740,cpd:C17840,CAS: 1080-12-2
741,cpd:C17841,PubChem: 163311846
742,cpd:C17842,PubChem: 163311847
743,cpd:C17842,ChEBI: 182767
744,cpd:C17842,ChEMBL: CHEMBL2375502
745,cpd:C17842,CAS: 19902-53-5
746,cpd:C17843,ChEBI: 81362
747,cpd:C17843,NIKKAJI: J105.348E
748,cpd:C17843,PubChem: 96024128
749,cpd:C17844,PubChem: 163311848
750,cpd:C17844,ChEBI: 133905
751,cpd:C17844,ChEMBL: CHEMBL462822
752,cpd:C17844,KNApSAcK: C00000643
753,cpd:C17844,CAS: 36150-23-9
754,cpd:C17845,PubChem: 163311849
755,cpd:C17845,KNApSAcK: C00029744
756,cpd:C17845,CAS: 13060-15-6
757,cpd:C17846,PubChem: 96024129
758,cpd:C17846,ChEBI: 78309
759,cpd:C17846,ChEMBL: CHEMBL333306
760,cpd:C17846,KNApSAcK: C00042219
761,cpd:C17846,NIKKAJI: J70.975A
762,cpd:C17846,CAS: 2883-98-9
763,cpd:C17847,ChEBI: 81363
764,cpd:C17847,ChEMBL: CHEMBL156339
765,cpd:C17847,KNApSAcK: C00000726
766,cpd:C17847,PubChem: 103061381
767,cpd:C17848,PubChem: 163311850
768,cpd:C17849,ChEBI: 178561
769,cpd:C17849,PubChem: 163311851
770,cpd:C17850,ChEBI: 182944
771,cpd:C17850,PubChem: 163311852
772,cpd:C17851,ChEBI: 182945
773,cpd:C17851,PubChem: 163311853
774,cpd:C17852,PubChem: 163311854
775,cpd:C17853,PubChem: 163311855
776,cpd:C17853,ChEBI: 179916
777,cpd:C17853,KNApSAcK: C00031368
778,cpd:C17853,CAS: 63038-10-8
779,cpd:C17854,PubChem: 163311856
780,cpd:C17854,ChEBI: 177504
781,cpd:C17854,ChEMBL: CHEMBL248594
782,cpd:C17854,CAS: 6066-49-5
783,cpd:C17855,PubChem: 135626099
784,cpd:C17855,ChEMBL: CHEMBL3823769
785,cpd:C17855,CAS: 63644-62-2
786,cpd:C17856,PubChem: 163311857
787,cpd:C17857,PubChem: 163311858
788,cpd:C17858,ChEBI: 138832
789,cpd:C17858,KNApSAcK: C00031609
790,cpd:C17858,PubChem: 163311859
791,cpd:C17859,ChEBI: 138836
792,cpd:C17859,KNApSAcK: C00031611
793,cpd:C17859,PubChem: 163311860
794,cpd:C17860,ChEBI: 138837
795,cpd:C17860,PubChem: 163311861
796,cpd:C17861,ChEBI: 176953
797,cpd:C17861,PubChem: 163311862
798,cpd:C17862,PubChem: 163311863
799,cpd:C17863,PubChem: 163311864
800,cpd:C17864,ChEBI: 176947
801,cpd:C17864,PubChem: 163311865
802,cpd:C17865,ChEBI: 138838
803,cpd:C17865,PubChem: 163311866
804,cpd:C17866,PubChem: 163311867
805,cpd:C17867,PubChem: 163311868
806,cpd:C17867,ChEMBL: CHEMBL1770313
807,cpd:C17867,KNApSAcK: C00004029
808,cpd:C17867,CAS: 62596-34-3
809,cpd:C17868,PubChem: 163311869
810,cpd:C17868,ChEBI: 175531
811,cpd:C17868,ChEMBL: CHEMBL1719948
812,cpd:C17868,KNApSAcK: C00004059
813,cpd:C17868,CAS: 62949-93-3
814,cpd:C17869,PubChem: 163311870
815,cpd:C17869,ChEBI: 138821
816,cpd:C17869,ChEMBL: CHEMBL459610
817,cpd:C17869,KNApSAcK: C00008628
818,cpd:C17869,CAS: 76464-71-6
819,cpd:C17870,PubChem: 163311871
820,cpd:C17870,KNApSAcK: C00008665
821,cpd:C17870,CAS: 81381-67-1
822,cpd:C17871,PubChem: 163311872
823,cpd:C17871,KNApSAcK: C00008106
824,cpd:C17871,CAS: 81381-69-3
825,cpd:C17872,ChEMBL: CHEMBL326900 CHEMBL4216525
826,cpd:C17872,PubChem: 163311873
827,cpd:C17873,PubChem: 163311874
828,cpd:C17873,KNApSAcK: C00035013
829,cpd:C17873,CAS: 544-57-0
830,cpd:C17874,PubChem: 163311875
831,cpd:C17875,ChEBI: 133890
832,cpd:C17875,PubChem: 163311876
833,cpd:C17877,PubChem: 124488999
834,cpd:C17877,ChEBI: 81364
835,cpd:C17877,ChEMBL: CHEMBL2106286
836,cpd:C17877,CAS: 78-34-2
837,cpd:C17878,PubChem: 163311877
838,cpd:C17878,ChEBI: 133889
839,cpd:C17878,KNApSAcK: C00010806
840,cpd:C17878,CAS: 55930-44-4
841,cpd:C17879,PubChem: 96024130
842,cpd:C17879,ChEBI: 81365
843,cpd:C17879,ChEMBL: CHEMBL1594741
844,cpd:C17879,NIKKAJI: J40.346F
845,cpd:C17879,CAS: 18110-86-6
846,cpd:C17880,PubChem: 172232237
847,cpd:C17880,ChEMBL: CHEMBL1989021
848,cpd:C17880,CAS: 4727-50-8
849,cpd:C17881,PubChem: 103061382
850,cpd:C17881,ChEBI: 81366
851,cpd:C17881,KNApSAcK: C00029262
852,cpd:C17881,CAS: 135636-54-3
853,cpd:C17882,PubChem: 163311878
854,cpd:C17883,PubChem: 103061383
855,cpd:C17883,ChEBI: 42438
856,cpd:C17883,ChEMBL: CHEMBL1232595
857,cpd:C17883,KNApSAcK: C00029546
858,cpd:C17883,PDB-CCD: 4M4
859,cpd:C17883,CAS: 7786-61-0
860,cpd:C17884,ChEBI: 144385
861,cpd:C17884,PubChem: 163311879
862,cpd:C17885,ChEMBL: CHEMBL449520
863,cpd:C17885,KNApSAcK: C00012889
864,cpd:C17885,PubChem: 163311880
865,cpd:C17886,ChEBI: 182501
866,cpd:C17886,ChEMBL: CHEMBL485805
867,cpd:C17886,KNApSAcK: C00012887
868,cpd:C17886,PubChem: 163311881
869,cpd:C17887,ChEMBL: CHEMBL486961
870,cpd:C17887,KNApSAcK: C00012921
871,cpd:C17887,PubChem: 163311882
872,cpd:C17888,ChEBI: 182937
873,cpd:C17888,KNApSAcK: C00045920
874,cpd:C17888,PubChem: 163311883
875,cpd:C17889,ChEBI: 138868
876,cpd:C17889,KNApSAcK: C00045921
877,cpd:C17889,PubChem: 163311884
878,cpd:C17890,PubChem: 103061384
879,cpd:C17890,ChEBI: 67914
880,cpd:C17890,ChEMBL: CHEMBL239075
881,cpd:C17890,KNApSAcK: C00019491
882,cpd:C17890,CAS: 53155-25-2
883,cpd:C17891,PubChem: 103061385
884,cpd:C17891,ChEBI: 81367
885,cpd:C17891,ChEMBL: CHEMBL389341
886,cpd:C17891,LIPIDMAPS: LMST01010341
887,cpd:C17891,CAS: 468-99-5
888,cpd:C17892,KNApSAcK: C00009089
889,cpd:C17892,PubChem: 163311885
890,cpd:C17893,KNApSAcK: C00009106
891,cpd:C17893,PubChem: 163311886
892,cpd:C17894,ChEMBL: CHEMBL4476324
893,cpd:C17894,KNApSAcK: C00009097
894,cpd:C17894,PubChem: 163311887
895,cpd:C17895,PubChem: 163311888
896,cpd:C17896,PubChem: 163311889
897,cpd:C17897,KNApSAcK: C00009095
898,cpd:C17897,PubChem: 163311890
899,cpd:C17898,PubChem: 96024131
900,cpd:C17898,ChEBI: 81368
901,cpd:C17898,KNApSAcK: C00026144
902,cpd:C17898,NIKKAJI: J11.691B
903,cpd:C17898,CAS: 38853-67-7
904,cpd:C17899,ChEBI: 81369
905,cpd:C17899,NIKKAJI: J14.006F
906,cpd:C17899,PubChem: 96024132
907,cpd:C17900,PubChem: 96024133
908,cpd:C17900,ChEBI: 81370
909,cpd:C17900,ChEMBL: CHEMBL454480
910,cpd:C17900,KNApSAcK: C00042728
911,cpd:C17900,NIKKAJI: J786.546E
912,cpd:C17900,CAS: 67765-59-7
913,cpd:C17901,PubChem: 103061386
914,cpd:C17901,ChEBI: 81371
915,cpd:C17901,CAS: 1615-94-7
916,cpd:C17902,PubChem: 103061387
917,cpd:C17902,ChEBI: 81372
918,cpd:C17902,CAS: 16251-46-0
919,cpd:C17903,ChEBI: 81373
920,cpd:C17903,KNApSAcK: C00032017
921,cpd:C17903,NIKKAJI: J308.212A
922,cpd:C17903,PubChem: 96024134
923,cpd:C17904,PubChem: 103061388
924,cpd:C17904,ChEBI: 81374
925,cpd:C17904,ChEMBL: CHEMBL1598042
926,cpd:C17904,CAS: 4071-39-0
927,cpd:C17905,KNApSAcK: C00000667
928,cpd:C17905,PubChem: 163311891
929,cpd:C17906,KNApSAcK: C00000663
930,cpd:C17906,PubChem: 163311892
931,cpd:C17907,PubChem: 163311893
932,cpd:C17908,KNApSAcK: C00000664
933,cpd:C17908,PubChem: 163311894
934,cpd:C17909,ChEBI: 182966
935,cpd:C17909,KNApSAcK: C00000668
936,cpd:C17909,PubChem: 163311895
937,cpd:C17910,KNApSAcK: C00000669
938,cpd:C17910,PubChem: 163311896
939,cpd:C17911,ChEMBL: CHEMBL445810
940,cpd:C17911,PubChem: 163311897
941,cpd:C17912,ChEBI: 81375
942,cpd:C17912,ChEMBL: CHEMBL461700
943,cpd:C17912,KNApSAcK: C00021000
944,cpd:C17912,NIKKAJI: J448.070H
945,cpd:C17912,PubChem: 96024135
946,cpd:C17913,ChEBI: 81376
947,cpd:C17913,ChEMBL: CHEMBL451971
948,cpd:C17913,KNApSAcK: C00020714
949,cpd:C17913,PubChem: 96024136
950,cpd:C17914,PubChem: 96024137
951,cpd:C17914,ChEBI: 81377
952,cpd:C17914,ChEMBL: CHEMBL446299
953,cpd:C17914,KNApSAcK: C00016987
954,cpd:C17914,NIKKAJI: J14.286G
955,cpd:C17914,CAS: 4674-50-4
956,cpd:C17915,PubChem: 96024138
957,cpd:C17915,ChEBI: 81378
958,cpd:C17915,ChEMBL: CHEMBL2398793
959,cpd:C17915,NIKKAJI: J40.385G
960,cpd:C17915,CAS: 50763-67-2
961,cpd:C17916,ChEBI: 81379
962,cpd:C17916,NIKKAJI: J547.939H
963,cpd:C17916,PubChem: 96024139
964,cpd:C17917,ChEBI: 81380
965,cpd:C17917,NIKKAJI: J558.373J
966,cpd:C17917,PubChem: 96024140
967,cpd:C17918,PubChem: 96024141
968,cpd:C17918,ChEBI: 81381
969,cpd:C17918,NIKKAJI: J2.188.587H
970,cpd:C17918,CAS: 87686-79-1
971,cpd:C17919,ChEBI: 81382
972,cpd:C17919,NIKKAJI: J704.074A
973,cpd:C17919,PubChem: 96024142
974,cpd:C17920,PubChem: 96024143
975,cpd:C17920,ChEBI: 81383
976,cpd:C17920,NIKKAJI: J652.791D
977,cpd:C17920,CAS: 19407-37-5
978,cpd:C17921,ChEBI: 81384
979,cpd:C17921,NIKKAJI: J507.222K
980,cpd:C17921,PubChem: 96024144
981,cpd:C17922,ChEBI: 81385
982,cpd:C17922,NIKKAJI: J507.223I
983,cpd:C17922,PubChem: 96024145
984,cpd:C17925,PubChem: 96024146
985,cpd:C17925,ChEBI: 81386
986,cpd:C17925,ChEMBL: CHEMBL764
987,cpd:C17925,NIKKAJI: J8.423I
988,cpd:C17925,CAS: 6539-57-7
989,cpd:C17926,PubChem: 96024147
990,cpd:C17926,ChEBI: 81387
991,cpd:C17926,ChEMBL: CHEMBL32189
992,cpd:C17926,PDB-CCD: APY
993,cpd:C17926,NIKKAJI: J41.187F
994,cpd:C17926,CAS: 3731-51-9
995,cpd:C17927,PubChem: 96024148
996,cpd:C17927,ChEBI: 81388
997,cpd:C17927,ChEMBL: CHEMBL25414
998,cpd:C17927,NIKKAJI: J393.667H
999,cpd:C17927,CAS: 18453-07-1
1000,cpd:C17928,PubChem: 96024149
1001,cpd:C17928,ChEBI: 74761
1002,cpd:C17928,ChEMBL: CHEMBL12620
1003,cpd:C17928,NIKKAJI: J100.535I
1004,cpd:C17928,CAS: 34392-54-6
1005,cpd:C17929,PubChem: 96024150
1006,cpd:C17929,ChEBI: 74760
1007,cpd:C17929,ChEMBL: CHEMBL275443
1008,cpd:C17929,NIKKAJI: J86.802G
1009,cpd:C17929,CAS: 36507-31-0
1010,cpd:C17930,PubChem: 96024151
1011,cpd:C17930,ChEBI: 81389
1012,cpd:C17930,ChEMBL: CHEMBL12344
1013,cpd:C17930,NIKKAJI: J21.390J
1014,cpd:C17930,CAS: 65119-89-3
1015,cpd:C17931,PubChem: 96024152
1016,cpd:C17931,ChEBI: 64156
1017,cpd:C17931,ChEMBL: CHEMBL19439
1018,cpd:C17931,NIKKAJI: J506.341H
1019,cpd:C17931,CAS: 102203-18-9
1020,cpd:C17932,PubChem: 96024153
1021,cpd:C17932,ChEBI: 81390
1022,cpd:C17932,ChEMBL: CHEMBL18661
1023,cpd:C17932,NIKKAJI: J578.070E
1024,cpd:C17932,CAS: 151070-83-6
1025,cpd:C17933,PubChem: 96024154
1026,cpd:C17933,ChEBI: 81391
1027,cpd:C17933,ChEMBL: CHEMBL260374
1028,cpd:C17933,PDB-CCD: FJZ
1029,cpd:C17933,NIKKAJI: J248.127H
1030,cpd:C17933,CAS: 106243-16-7
1031,cpd:C17934,PubChem: 96024155
1032,cpd:C17934,ChEBI: 64177
1033,cpd:C17934,ChEMBL: CHEMBL14690
1034,cpd:C17934,NIKKAJI: J506.353A
1035,cpd:C17934,CAS: 145231-45-4
1036,cpd:C17935,PubChem: 96024156
1037,cpd:C17935,ChEBI: 81392
1038,cpd:C17935,NIKKAJI: J1.105.655E
1039,cpd:C17935,CAS: 19641-92-0
1040,cpd:C17936,PubChem: 96024157
1041,cpd:C17936,ChEBI: 81393
1042,cpd:C17936,CAS: 12627-61-1
1043,cpd:C17937,PubChem: 96024158
1044,cpd:C17937,CAS: 12627-86-0
1045,cpd:C17938,ChEBI: 81394
1046,cpd:C17938,PubChem: 96024159
1047,cpd:C17939,PubChem: 96024160
1048,cpd:C17939,ChEBI: 81395
1049,cpd:C17939,ChEMBL: CHEMBL273862
1050,cpd:C17939,NIKKAJI: J258.662B
1051,cpd:C17939,CAS: 19685-09-7
1052,cpd:C17940,ChEBI: 81396
1053,cpd:C17940,NIKKAJI: J2.713.868C
1054,cpd:C17940,PubChem: 96024161
1055,cpd:C17941,ChEBI: 81397
1056,cpd:C17941,PubChem: 96024162
1057,cpd:C17942,PubChem: 96024163
1058,cpd:C17942,ChEBI: 81398
1059,cpd:C17942,ChEMBL: CHEMBL205338
1060,cpd:C17942,KNApSAcK: C00018262
1061,cpd:C17942,PDB-CCD: F98
1062,cpd:C17942,NIKKAJI: J431.385B
1063,cpd:C17942,CAS: 66508-32-5
1064,cpd:C17943,ChEBI: 81399
1065,cpd:C17943,PubChem: 96024164
1066,cpd:C17944,PubChem: 96024165
1067,cpd:C17944,ChEBI: 81400
1068,cpd:C17944,ChEMBL: CHEMBL2415100
1069,cpd:C17944,NIKKAJI: J2.713.867E
1070,cpd:C17944,CAS: 114301-25-6
1071,cpd:C17945,ChEBI: 131759
1072,cpd:C17945,PubChem: 96024166
1073,cpd:C17946,ChEBI: 81402
1074,cpd:C17946,PubChem: 96024167
1075,cpd:C17947,PubChem: 96024168
1076,cpd:C17947,ChEBI: 81403
1077,cpd:C17947,NIKKAJI: J431.391G
1078,cpd:C17947,CAS: 95114-79-7
1079,cpd:C17948,ChEBI: 81404
1080,cpd:C17948,KNApSAcK: C00000796
1081,cpd:C17948,NIKKAJI: J243.050I
1082,cpd:C17948,PubChem: 96024169
1083,cpd:C17949,PubChem: 96024170
1084,cpd:C17949,ChEBI: 81405
1085,cpd:C17949,CAS: 135093-66-2
1086,cpd:C17950,ChEBI: 81406
1087,cpd:C17950,NIKKAJI: J2.676.116F
1088,cpd:C17950,PubChem: 96024171
1089,cpd:C17951,PubChem: 96024172
1090,cpd:C17951,ChEBI: 81407
1091,cpd:C17951,NIKKAJI: J2.177.492H
1092,cpd:C17951,CAS: 97412-78-7
1093,cpd:C17952,ChEBI: 131436
1094,cpd:C17952,NIKKAJI: J2.177.493F
1095,cpd:C17952,PubChem: 96024173
1096,cpd:C17953,ChEBI: 51480
1097,cpd:C17953,LIPIDMAPS: LMPR0103700009
1098,cpd:C17953,NIKKAJI: J2.799.619A
1099,cpd:C17953,PubChem: 96024174
1100,cpd:C17954,ChEBI: 51460
1101,cpd:C17954,LIPIDMAPS: LMPR0103700006
1102,cpd:C17954,KNApSAcK: C00016952
1103,cpd:C17954,NIKKAJI: J577.415B
1104,cpd:C17954,PubChem: 96024175
1105,cpd:C17955,ChEBI: 51479
1106,cpd:C17955,LIPIDMAPS: LMPR0103700008
1107,cpd:C17955,NIKKAJI: J2.799.619A
1108,cpd:C17955,PubChem: 96024176
1109,cpd:C17956,PubChem: 103061389
1110,cpd:C17956,ChEBI: 81408
1111,cpd:C17956,ChEMBL: CHEMBL2402444
1112,cpd:C17956,CAS: 22338-69-8
1113,cpd:C17957,PubChem: 96024177
1114,cpd:C17957,ChEBI: 81409
1115,cpd:C17957,ChEMBL: CHEMBL487013
1116,cpd:C17957,LIPIDMAPS: LMPK12050417
1117,cpd:C17957,KNApSAcK: C00009485
1118,cpd:C17957,NIKKAJI: J6.451C
1119,cpd:C17957,CAS: 548-76-5
1120,cpd:C17958,PubChem: 96024178
1121,cpd:C17958,ChEBI: 81410
1122,cpd:C17958,ChEMBL: CHEMBL487216
1123,cpd:C17958,LIPIDMAPS: LMPK12050419
1124,cpd:C17958,KNApSAcK: C00009490
1125,cpd:C17958,NIKKAJI: J16.937D
1126,cpd:C17958,CAS: 41743-73-1
1127,cpd:C17959,ChEBI: 81411
1128,cpd:C17959,PubChem: 96024179
1129,cpd:C17960,ChEBI: 81412
1130,cpd:C17960,NIKKAJI: J2.713.869A
1131,cpd:C17960,PubChem: 96024180
1132,cpd:C17961,ChEBI: 81413
1133,cpd:C17961,NIKKAJI: J2.705.050F
1134,cpd:C17961,PubChem: 96024181
1135,cpd:C17962,PubChem: 96024182
1136,cpd:C17962,ChEBI: 81414
1137,cpd:C17962,ChEMBL: CHEMBL241972
1138,cpd:C17962,CAS: 85178-62-7
1139,cpd:C17963,PubChem: 96024183
1140,cpd:C17963,ChEBI: 81415
1141,cpd:C17963,ChEMBL: CHEMBL89122
1142,cpd:C17963,NIKKAJI: J120.901I
1143,cpd:C17963,CAS: 477-29-2
1144,cpd:C17964,PubChem: 96024184
1145,cpd:C17964,ChEBI: 81416
1146,cpd:C17964,NIKKAJI: J5.399F
1147,cpd:C17964,CAS: 127-67-3
1148,cpd:C17965,PubChem: 96024185
1149,cpd:C17965,ChEBI: 81417
1150,cpd:C17965,NIKKAJI: J82.054G
1151,cpd:C17965,CAS: 23180-62-3
1152,cpd:C17966,PubChem: 96024186
1153,cpd:C17966,ChEBI: 63459
1154,cpd:C17966,NIKKAJI: J9.810H
1155,cpd:C17966,CAS: 10376-48-4
1156,cpd:C17967,ChEBI: 81418
1157,cpd:C17967,NIKKAJI: J92.783J
1158,cpd:C17967,PubChem: 96024187
1159,cpd:C17968,PubChem: 96024188
1160,cpd:C17968,ChEBI: 81419
1161,cpd:C17968,ChEMBL: CHEMBL1631109
1162,cpd:C17968,KNApSAcK: C00018722
1163,cpd:C17968,PDB-CCD: KSG
1164,cpd:C17968,NIKKAJI: J9.297E
1165,cpd:C17968,CAS: 6980-18-3
1166,cpd:C17969,PubChem: 96024189
1167,cpd:C17969,ChEBI: 81420
1168,cpd:C17969,KNApSAcK: C00017980
1169,cpd:C17969,NIKKAJI: J2.412.011B
1170,cpd:C17969,CAS: 51746-09-9
1171,cpd:C17970,PubChem: 96024190
1172,cpd:C17970,ChEBI: 81421
1173,cpd:C17970,KNApSAcK: C00018616
1174,cpd:C17970,NIKKAJI: J39.180H
1175,cpd:C17970,CAS: 95041-97-7
1176,cpd:C17971,ChEBI: 81422
1177,cpd:C17971,PubChem: 96024191
1178,cpd:C17972,ChEBI: 81423
1179,cpd:C17972,NIKKAJI: J475.239B
1180,cpd:C17972,PubChem: 96024192
1181,cpd:C17973,ChEBI: 81424
1182,cpd:C17973,NIKKAJI: J697.002H
1183,cpd:C17973,PubChem: 96024193
1184,cpd:C17974,ChEBI: 86409
1185,cpd:C17974,PubChem: 96024194
1186,cpd:C17975,ChEBI: 81426
1187,cpd:C17975,NIKKAJI: J129.515B
1188,cpd:C17975,PubChem: 96024195
1189,cpd:C17976,ChEBI: 81427
1190,cpd:C17976,NIKKAJI: J129.519E
1191,cpd:C17976,PubChem: 96024196
1192,cpd:C17977,ChEBI: 81428
1193,cpd:C17977,NIKKAJI: J247.926E
1194,cpd:C17977,PubChem: 96024197
1195,cpd:C17978,ChEBI: 81429
1196,cpd:C17978,PubChem: 96024198
1197,cpd:C17979,PubChem: 96024199
1198,cpd:C17979,ChEBI: 81430
1199,cpd:C17979,KNApSAcK: C00018260
1200,cpd:C17979,NIKKAJI: J39.155G
1201,cpd:C17979,CAS: 73196-97-1
1202,cpd:C17980,PubChem: 96024200
1203,cpd:C17980,ChEBI: 81431
1204,cpd:C17980,KNApSAcK: C00017677
1205,cpd:C17980,NIKKAJI: J247.932J
1206,cpd:C17980,CAS: 103531-05-1
1207,cpd:C17981,ChEBI: 81432
1208,cpd:C17981,PubChem: 96024201
1209,cpd:C17982,ChEBI: 81433
1210,cpd:C17982,PubChem: 96024202
1211,cpd:C17983,ChEBI: 81434
1212,cpd:C17983,PubChem: 96024203
1213,cpd:C17984,ChEBI: 81435
1214,cpd:C17984,NIKKAJI: J37.730I
1215,cpd:C17984,PubChem: 96024204
1216,cpd:C17985,PubChem: 96024205
1217,cpd:C17985,ChEBI: 81436
1218,cpd:C17985,NIKKAJI: J122.682G
1219,cpd:C17985,CAS: 73491-61-9
1220,cpd:C17986,PubChem: 96024206
1221,cpd:C17986,ChEBI: 81437
1222,cpd:C17986,NIKKAJI: J122.681I
1223,cpd:C17986,CAS: 73522-72-2
1224,cpd:C17987,ChEBI: 81438
1225,cpd:C17987,NIKKAJI: J122.673H
1226,cpd:C17987,PubChem: 96024207
1227,cpd:C17988,ChEBI: 81439
1228,cpd:C17988,NIKKAJI: J122.672J
1229,cpd:C17988,PubChem: 96024208
1230,cpd:C17989,ChEBI: 81440
1231,cpd:C17989,NIKKAJI: J247.918D
1232,cpd:C17989,PubChem: 96024209
1233,cpd:C17990,ChEBI: 81441
1234,cpd:C17990,NIKKAJI: J122.677K
1235,cpd:C17990,PubChem: 96024210
1236,cpd:C17991,PubChem: 96024211
1237,cpd:C17991,ChEBI: 81442
1238,cpd:C17991,KNApSAcK: C00018249
1239,cpd:C17991,NIKKAJI: J122.675D
1240,cpd:C17991,CAS: 72523-64-9
1241,cpd:C17992,ChEBI: 81443
1242,cpd:C17992,NIKKAJI: J122.676B
1243,cpd:C17992,PubChem: 96024212
1244,cpd:C17993,ChEBI: 81444
1245,cpd:C17993,NIKKAJI: J247.927C
1246,cpd:C17993,PubChem: 96024213
1247,cpd:C17994,ChEBI: 81445
1248,cpd:C17994,NIKKAJI: J122.679G
1249,cpd:C17994,PubChem: 96024214
1250,cpd:C17995,ChEBI: 81446
1251,cpd:C17995,NIKKAJI: J122.678I
